"order_id","user_id","order_number","order_dow","order_hour_of_day","days_since_prior_order"
1893043,150688,6,2,"06",30
719945,150690,8,1,"15",6
2576872,150691,44,3,"10",4
884455,150692,26,2,"11",0
382906,150693,10,2,"15",13
1614666,150694,18,5,"21",12
269727,150698,17,0,"15",28
1377766,150699,12,6,"16",12
1624951,150700,7,4,"14",11
2953378,150701,40,0,"11",16
880741,150703,8,1,"10",15
568932,150704,10,0,"07",29
3095005,150705,5,1,"10",24
1508778,150706,6,0,"14",0
784839,150707,9,2,"15",15
2829635,150709,14,2,"10",7
1405180,150710,5,1,"09",30
2968728,150712,5,2,"16",24
1561241,150715,24,6,"12",21
1168690,150716,9,1,"15",20
544773,150717,8,3,"07",26
190608,150718,10,6,"08",30
3157220,150719,18,1,"19",20
1326647,150720,9,1,"14",6
2786507,150721,9,0,"06",7
1218403,150724,6,0,"13",30
720374,150728,28,4,"18",10
758621,150730,19,2,"09",17
2894822,150731,28,3,"18",16
1552980,150732,5,2,"12",14
396211,150734,28,0,"09",14
2543173,150738,12,3,"11",25
2878775,150740,9,3,"14",3
957479,150744,10,4,"09",7
1809594,150745,9,5,"10",11
1656539,150746,35,0,"16",11
3104059,150748,16,0,"13",17
2899803,150749,20,2,"14",27
1164381,150750,4,3,"18",20
2370869,150751,9,2,"15",4
103157,150752,23,1,"12",7
2310353,150755,63,5,"08",4
129988,150757,56,1,"12",18
2586216,150758,12,2,"12",6
571839,150759,9,0,"10",21
1739430,150761,16,6,"12",6
1526427,150766,6,0,"10",7
1080248,150770,24,4,"16",30
137571,150771,4,2,"13",12
1613769,150772,10,6,"17",30
2044049,150777,51,3,"16",3
954459,150778,58,1,"11",8
1775691,150779,4,2,"08",30
1335424,150780,19,2,"08",3
3246972,150782,7,2,"03",30
3134411,150783,16,0,"13",14
2888,150785,20,5,"11",5
33930,150786,19,5,"09",30
1763861,150787,51,6,"15",8
1271953,150788,6,3,"16",22
2531700,150790,8,3,"13",17
2855627,150791,14,2,"22",21
695971,150792,4,0,"09",23
1409194,150794,12,2,"17",30
2074672,150795,14,1,"15",14
2516392,150796,19,4,"06",4
1970265,150799,6,5,"15",30
145529,150801,8,4,"11",28
2346028,150802,13,1,"09",7
1797594,150803,34,4,"09",30
3365777,150804,5,4,"09",30
3308984,150806,5,0,"18",30
404658,150807,6,2,"13",25
2399186,150808,8,3,"13",7
1113326,150809,92,4,"07",2
3375534,150812,26,1,"09",4
2075814,150816,4,2,"15",30
2589652,150818,23,5,"10",4
3058316,150820,37,6,"16",30
1272092,150822,24,6,"14",4
987163,150823,23,2,"17",23
2855925,150824,5,2,"11",30
1434420,150825,14,6,"00",14
291642,150827,7,2,"07",1
120100,150828,11,6,"09",17
3376058,150830,6,2,"08",29
1275417,150831,4,1,"16",28
1538375,150834,6,6,"09",6
3003270,150836,8,6,"14",30
2341252,150838,28,0,"15",30
1497127,150839,25,2,"10",5
1076973,150840,100,0,"13",0
2432154,150841,7,3,"07",30
538671,150842,4,2,"20",30
3054816,150843,5,4,"19",30
1028404,150845,4,6,"20",30
1810476,150847,21,0,"08",20
1046499,150849,44,2,"08",6
635082,150850,9,6,"11",15
2678283,150851,20,0,"14",30
1579843,150852,10,1,"08",10
3357090,150853,5,0,"13",8
2715586,150857,12,6,"19",30
3111108,150858,7,4,"10",7
2049933,150859,11,0,"14",13
2543350,150862,5,0,"15",15
2247802,150863,7,6,"19",30
2075671,150864,9,5,"11",18
327795,150865,22,0,"08",9
3212532,150866,26,4,"14",2
2861532,150868,4,6,"08",30
114270,150870,11,3,"16",13
1555692,150872,10,5,"10",4
1556803,150873,12,6,"17",13
2480483,150876,5,0,"14",30
1536698,150878,4,2,"16",15
2331511,150879,11,1,"23",30
2017192,150880,27,2,"16",4
783550,150883,5,4,"00",10
2856505,150886,12,0,"09",13
1991530,150887,6,2,"16",4
2799872,150888,48,4,"17",9
1813485,150889,9,3,"12",30
1846102,150890,6,6,"10",30
1068681,150891,11,4,"14",1
1331525,150892,5,6,"10",12
371040,150893,26,5,"15",12
862579,150894,12,3,"15",30
3050116,150896,8,0,"14",15
3269801,150897,11,1,"18",30
2815816,150900,4,1,"11",30
411386,150901,5,1,"20",30
9653,150903,10,0,"00",30
294583,150904,6,2,"16",30
1374973,150909,21,6,"19",14
1423585,150911,13,0,"18",28
2758430,150912,11,0,"09",30
215372,150916,4,6,"17",30
998436,150917,51,1,"13",14
1092950,150918,10,0,"15",30
997044,150919,24,4,"21",7
1111446,150920,52,1,"12",25
673578,150923,5,4,"14",30
1142221,150924,33,6,"14",8
2642463,150925,4,6,"11",30
3338191,150926,14,2,"11",25
140703,150927,8,1,"06",22
2750013,150928,22,6,"18",16
363155,150929,44,0,"08",1
3206969,150930,4,5,"13",30
2286169,150931,5,2,"21",15
2754040,150932,19,1,"10",7
1172033,150936,20,1,"18",7
1813290,150938,33,6,"20",30
2860837,150940,5,4,"19",28
114461,150941,8,2,"16",15
2581721,150942,6,2,"13",30
1255159,150943,11,4,"16",30
771651,150944,4,1,"14",30
2180179,150945,12,6,"16",30
3313072,150947,4,4,"18",30
1884715,150949,6,5,"10",29
885848,150950,40,0,"14",11
2889019,150951,28,5,"16",30
710983,150952,27,0,"08",7
2583602,150954,4,0,"06",30
2145029,150955,8,0,"12",30
21600,150957,5,5,"05",18
1833000,150959,44,4,"19",10
2027170,150960,7,0,"13",30
2309171,150963,12,2,"16",23
3054304,150964,16,0,"14",7
2992968,150965,43,4,"08",2
766603,150966,6,3,"13",5
540402,150968,4,4,"15",3
441123,150969,15,6,"09",7
1541188,150971,6,2,"17",20
1203959,150972,30,0,"14",4
1829896,150973,12,0,"13",15
2355768,150974,8,2,"14",7
1349249,150975,5,1,"13",30
2217206,150976,9,1,"16",10
621132,150977,4,0,"11",30
2536529,150978,12,0,"13",24
2487753,150980,6,2,"16",15
689306,150981,8,5,"08",30
1424364,150982,18,4,"11",30
2930137,150983,4,5,"11",30
2606216,150986,10,2,"12",4
2830805,150989,12,0,"12",2
2999189,150992,17,2,"07",13
1330008,150993,5,3,"18",30
2216897,150995,15,6,"11",30
2744536,150996,19,6,"13",20
817839,150997,4,0,"15",15
691477,150999,9,0,"13",30
659926,151001,32,4,"11",30
2490759,151003,24,3,"16",30
2314998,151005,40,3,"16",8
1382393,151006,44,5,"12",5
532689,151007,32,6,"15",2
3124943,151008,6,1,"12",30
588768,151009,5,1,"14",21
1885001,151010,12,0,"11",13
771882,151011,4,0,"09",12
1363019,151012,5,2,"18",16
278561,151014,31,2,"08",30
1922156,151017,19,4,"10",8
2870811,151020,14,5,"13",6
1510089,151021,13,1,"09",0
2803412,151022,65,0,"09",4
3016530,151023,4,2,"20",30
1084165,151028,15,0,"01",14
2480486,151029,4,0,"15",12
2545803,151031,11,5,"16",30
304467,151032,22,4,"12",14
3189188,151033,31,3,"13",6
1056309,151034,4,5,"16",16
2727153,151035,7,0,"16",14
796747,151037,48,4,"18",7
1398759,151039,33,4,"18",30
3215355,151040,8,1,"13",7
2066687,151042,16,2,"15",30
953006,151043,4,1,"16",15
412624,151045,100,1,"11",3
1120097,151048,5,6,"06",28
1444541,151049,22,4,"20",8
1117788,151050,25,5,"10",13
1130695,151051,5,2,"15",22
573613,151052,6,1,"18",30
2114399,151053,43,0,"15",3
981226,151054,6,0,"15",30
2077191,151055,31,5,"08",8
2665087,151056,25,1,"10",3
3384859,151057,8,3,"16",15
578710,151058,25,3,"12",30
2468423,151059,36,3,"10",6
1380981,151061,100,3,"13",1
1491165,151062,4,3,"13",6
3045102,151064,74,3,"11",2
923352,151065,5,2,"12",15
2942131,151067,15,4,"18",30
2843197,151070,9,3,"12",17
2603938,151072,19,1,"11",14
2528531,151073,40,4,"15",29
1567975,151075,4,3,"17",13
1662636,151077,27,3,"08",28
2080095,151078,27,0,"08",30
1814893,151079,6,1,"10",30
970515,151081,6,0,"16",8
2960812,151082,9,1,"13",20
2232198,151084,11,6,"16",6
2047478,151087,4,6,"17",30
1744372,151088,4,0,"11",30
2647117,151090,18,0,"18",8
3392582,151091,5,3,"22",0
2853597,151092,6,5,"12",7
2800782,151094,5,0,"15",30
1773412,151096,18,4,"14",30
1346402,151097,18,1,"15",15
73698,151098,6,5,"16",30
2654697,151099,9,0,"08",30
1039808,151100,53,2,"10",4
2479094,151102,79,5,"16",7
2752186,151103,19,5,"16",16
1924817,151104,25,5,"14",1
2019144,151105,16,2,"09",10
1382453,151106,22,3,"06",8
2423521,151108,6,3,"19",10
1579949,151109,4,5,"13",26
2875931,151110,6,6,"11",15
966777,151113,53,0,"21",6
2310657,151115,6,0,"13",30
2610751,151116,4,1,"22",12
3108417,151118,17,2,"10",7
2588120,151120,18,3,"13",6
2140134,151121,4,0,"14",4
2550815,151122,7,4,"10",14
346141,151123,13,4,"16",5
1230373,151125,13,2,"10",6
402251,151126,33,0,"14",14
2192456,151127,22,3,"14",20
3295221,151128,5,0,"16",7
2686426,151129,6,3,"10",30
283152,151132,27,5,"17",7
155987,151133,6,5,"18",30
2995860,151135,12,0,"11",13
3078413,151137,37,2,"09",30
2081430,151138,19,2,"11",13
610603,151140,7,1,"21",30
3160943,151141,18,0,"15",7
1696235,151142,10,3,"21",30
2902463,151143,8,5,"15",12
1394845,151144,11,0,"14",27
2198281,151145,6,5,"19",27
2009064,151146,4,4,"15",22
2485414,151148,20,6,"22",9
2384956,151149,9,5,"11",12
1182751,151151,5,3,"12",7
3024182,151153,10,6,"21",7
2156484,151154,18,4,"08",12
1469153,151155,15,3,"14",15
907341,151156,14,0,"21",30
815264,151157,9,0,"22",9
786066,151158,20,2,"06",10
2104598,151160,18,6,"13",6
537505,151162,8,6,"14",30
2560003,151163,61,6,"17",3
1562882,151166,4,6,"17",19
1282742,151167,8,4,"19",30
2355908,151168,31,1,"09",14
2747852,151169,32,3,"09",14
3258129,151170,14,0,"15",30
765140,151173,4,5,"14",4
71908,151174,27,5,"13",11
3180545,151178,21,3,"06",4
2704992,151179,11,2,"15",6
1244294,151180,6,0,"18",30
2593846,151181,23,2,"15",19
3104743,151182,4,0,"21",7
3035253,151184,8,4,"12",7
2749817,151188,16,3,"12",9
1901320,151189,25,4,"16",2
1943119,151190,8,6,"14",6
2678112,151191,30,0,"08",9
2906145,151195,7,0,"20",6
1656097,151196,7,3,"09",10
3152586,151197,21,1,"16",13
1992330,151199,8,6,"12",21
1724738,151202,10,6,"16",14
1707527,151203,13,5,"11",8
1200868,151204,20,0,"22",1
1199408,151210,5,5,"19",7
185965,151211,9,6,"10",30
2324498,151212,5,2,"11",27
2263666,151216,43,3,"10",4
836523,151217,8,5,"17",17
1227734,151219,36,6,"18",8
1050637,151220,8,1,"14",11
479721,151221,19,6,"11",17
451931,151222,13,0,"11",12
254112,151223,4,6,"16",8
2852007,151226,6,1,"11",10
1214891,151229,6,1,"09",30
848227,151231,5,5,"20",7
1002881,151232,12,5,"19",30
9904,151234,4,3,"15",30
1745739,151236,54,3,"09",5
2713625,151238,4,3,"18",22
1280731,151242,77,0,"07",4
1590327,151244,29,4,"18",4
951390,151247,57,2,"08",9
2507692,151248,6,3,"10",30
448214,151249,16,6,"14",4
3282321,151250,9,2,"10",6
239353,151251,4,2,"10",14
2282217,151252,16,6,"12",11
920327,151253,11,3,"12",20
2990796,151258,7,6,"14",30
2047362,151260,27,4,"11",6
3406900,151261,5,1,"16",30
1637601,151264,17,2,"09",8
2245028,151266,15,0,"11",22
2015738,151269,4,2,"22",0
3094986,151270,7,6,"12",7
2687479,151272,10,6,"11",27
544094,151275,5,1,"14",30
1508142,151276,31,6,"13",10
3247380,151277,5,5,"19",30
2822511,151280,4,1,"16",29
1538068,151282,23,1,"08",11
1210710,151283,4,2,"07",22
902565,151288,8,2,"14",30
1970732,151290,5,4,"22",30
1506362,151293,5,4,"13",4
2782938,151294,28,5,"12",16
1970135,151295,4,0,"13",30
2208062,151296,4,1,"13",30
1145466,151298,5,5,"17",30
1803979,151300,4,1,"12",19
408715,151301,7,2,"15",19
2470690,151302,38,6,"19",7
939962,151305,30,2,"10",3
238580,151306,4,2,"11",30
2954742,151307,11,5,"20",11
1622824,151309,6,0,"12",8
2908831,151311,38,3,"10",5
981554,151312,34,5,"10",14
1133761,151313,14,3,"18",30
819751,151314,26,4,"15",13
1167814,151315,6,0,"12",30
2016802,151316,7,4,"16",11
2459692,151317,39,0,"10",5
2639998,151321,5,1,"17",30
619731,151323,20,1,"19",2
3178977,151326,16,1,"18",11
236154,151330,14,6,"15",30
3236843,151336,32,4,"09",6
2279866,151337,4,4,"17",1
92091,151339,37,5,"12",8
3163214,151340,4,3,"13",14
3310211,151341,24,6,"16",7
86350,151342,15,4,"09",14
371408,151344,20,0,"17",10
96708,151345,7,1,"08",3
1203948,151350,42,2,"11",5
2212633,151351,7,2,"10",12
1620097,151353,4,0,"14",30
1874426,151354,6,2,"17",30
3371435,151357,18,3,"09",30
1705071,151358,4,6,"21",27
2205457,151360,22,2,"14",8
1125509,151361,83,0,"19",2
909335,151362,56,2,"09",4
1714856,151363,26,4,"08",16
1379312,151364,76,5,"15",2
2354322,151367,25,5,"10",21
744447,151368,34,4,"19",0
364760,151369,20,5,"20",20
2924161,151372,9,6,"14",2
2418997,151376,17,4,"17",4
2272850,151377,7,1,"13",30
415345,151380,8,6,"19",9
3087968,151381,5,4,"18",30
2755099,151382,22,2,"12",7
3171110,151383,29,4,"11",15
1356536,151386,100,5,"07",2
786945,151388,7,6,"13",29
1851892,151389,8,4,"20",10
16281,151390,8,6,"17",12
3362348,151391,15,2,"10",30
2787192,151392,12,6,"16",14
2006620,151394,45,1,"08",7
1547218,151398,13,4,"10",17
308138,151399,4,6,"23",20
146047,151401,53,0,"11",11
3332723,151404,17,5,"13",10
60068,151406,5,2,"14",5
1684037,151407,11,2,"21",28
569910,151409,100,0,"17",4
1038057,151410,12,5,"10",15
2257373,151412,12,0,"01",4
3257901,151413,27,0,"09",2
3044818,151414,21,1,"17",25
90985,151415,44,6,"18",6
2894382,151416,6,2,"10",2
1678295,151417,12,2,"20",22
2269864,151421,4,5,"10",11
2546738,151422,7,5,"12",30
1014000,151423,13,0,"11",21
995322,151424,28,0,"14",16
1492770,151427,12,1,"15",3
116921,151428,13,3,"15",22
1554785,151429,40,2,"17",7
2491485,151430,34,2,"15",12
237250,151431,9,4,"09",6
1393193,151432,6,0,"14",13
1885280,151436,14,0,"12",9
733272,151437,19,0,"16",30
3187215,151438,7,0,"10",30
984817,151439,5,5,"07",30
1185218,151443,34,3,"16",8
76056,151445,23,1,"12",22
668970,151446,73,2,"11",6
38503,151447,6,0,"15",3
1189681,151448,6,6,"19",15
2610277,151449,12,1,"10",27
2413551,151450,12,0,"23",27
906602,151453,43,5,"18",19
555127,151454,8,0,"15",4
1521227,151455,13,0,"07",7
1048216,151456,14,3,"16",30
2506968,151457,4,1,"21",30
3385257,151459,11,6,"07",5
233714,151460,12,6,"17",10
2893925,151463,4,0,"14",30
242456,151464,68,2,"13",6
2114073,151469,46,4,"09",8
2372033,151470,94,0,"17",1
3401854,151471,20,0,"18",18
3078102,151473,4,0,"08",5
339235,151474,19,1,"19",7
542878,151475,46,4,"10",5
1342685,151476,7,3,"17",22
3083072,151478,10,0,"09",7
2953746,151479,5,4,"14",10
1356929,151485,18,2,"21",10
2398023,151486,4,0,"12",16
2676317,151490,5,4,"11",21
237302,151491,4,4,"11",3
1413030,151493,20,6,"14",30
1085942,151495,15,3,"17",30
2745486,151496,5,4,"13",30
14314,151497,13,5,"13",13
1278254,151498,7,3,"09",30
3052116,151499,22,3,"08",20
1698739,151501,6,4,"15",30
3181394,151504,24,5,"19",8
1802655,151505,20,5,"17",30
940369,151508,7,5,"18",25
1371254,151512,5,0,"08",30
1775842,151514,94,0,"15",10
2211693,151515,5,5,"09",1
2879467,151517,4,1,"19",30
2154694,151518,26,5,"21",10
1579974,151519,42,6,"12",22
1053589,151520,51,6,"18",12
3298717,151521,12,4,"09",30
569153,151522,6,4,"17",5
2450236,151523,5,2,"16",30
478291,151524,24,6,"21",6
309594,151525,11,0,"10",30
3303817,151527,14,0,"20",6
1471740,151530,17,1,"17",5
2789512,151533,39,0,"20",2
3388456,151535,16,5,"20",30
1680980,151536,5,6,"09",1
1309429,151538,7,0,"13",30
3077211,151539,6,4,"14",30
1629093,151541,25,2,"10",22
2741660,151543,10,2,"16",6
2340573,151544,41,6,"17",2
1326500,151546,14,3,"08",15
733834,151547,8,1,"10",6
3124429,151548,13,4,"22",30
3015550,151550,5,0,"13",30
1580368,151551,16,1,"14",24
1193149,151553,7,1,"17",30
2764769,151555,4,1,"18",27
3414364,151557,22,4,"14",14
902770,151559,51,0,"11",2
3407392,151560,23,0,"12",7
1667418,151562,13,4,"17",21
2669780,151563,4,5,"10",14
521582,151565,7,5,"09",10
1929786,151566,4,2,"16",20
2999673,151567,13,0,"17",30
746082,151568,24,2,"06",14
1196116,151569,28,4,"10",10
878105,151570,84,2,"12",2
2560620,151571,17,2,"21",18
1796627,151572,6,6,"08",21
1479849,151573,5,0,"10",7
2141985,151574,45,3,"18",5
3233995,151575,27,2,"09",14
1778077,151578,5,2,"18",23
3227985,151579,9,2,"18",30
701823,151581,25,1,"16",7
1911695,151582,5,1,"11",30
2879376,151585,6,5,"10",30
2384156,151586,37,5,"21",5
2596903,151589,12,5,"09",8
950807,151590,8,3,"12",14
2102088,151592,5,0,"15",0
3088542,151593,9,5,"08",30
617266,151597,31,1,"07",7
564571,151598,100,2,"15",2
3373511,151600,13,1,"13",11
1191871,151601,12,1,"10",30
2463386,151602,17,4,"12",10
2218796,151603,15,5,"10",22
2160880,151604,5,0,"13",7
1043033,151605,8,3,"13",30
510879,151606,76,3,"08",3
1944326,151607,6,1,"19",21
906058,151608,51,0,"08",7
567989,151609,5,6,"12",30
1002322,151611,38,2,"13",9
2804539,151613,16,4,"20",7
758391,151616,9,0,"11",0
1504075,151617,6,6,"15",30
2816733,151618,51,4,"13",3
1619071,151619,4,4,"11",10
3122304,151621,38,5,"11",7
1424816,151622,17,1,"13",5
2272201,151624,8,5,"18",4
2992851,151625,6,1,"09",30
2534990,151628,75,4,"15",6
1778041,151629,13,6,"14",18
1155233,151630,22,0,"17",10
2696681,151631,6,0,"19",8
2338366,151632,12,2,"14",0
3372708,151633,61,1,"13",12
1829753,151634,20,6,"13",14
2163786,151635,8,0,"11",17
269490,151636,5,0,"12",4
2670679,151637,12,0,"15",30
2511051,151638,22,4,"08",2
919081,151640,96,3,"11",5
3207443,151642,5,3,"09",30
2009216,151643,12,3,"11",16
525827,151644,5,0,"22",13
359770,151645,8,5,"08",5
1514815,151646,9,0,"12",7
2319083,151648,7,0,"08",6
1323345,151649,25,0,"09",14
612866,151650,12,5,"19",10
543630,151653,4,5,"11",20
2273311,151656,11,4,"16",25
1524702,151659,21,4,"14",10
2821351,151661,4,2,"14",30
1211702,151663,57,3,"14",6
1159713,151664,43,0,"09",14
327333,151667,40,0,"10",9
3386751,151669,39,0,"11",13
2187866,151670,51,1,"13",7
1964262,151671,10,1,"08",30
632978,151673,7,1,"11",13
510203,151675,5,0,"15",30
896785,151676,10,2,"16",30
3134889,151677,12,2,"20",30
1122557,151678,60,5,"11",3
1933428,151679,7,4,"09",25
2312161,151681,16,6,"15",3
2039660,151682,35,6,"06",1
1429008,151685,19,0,"12",6
1018875,151686,5,5,"09",30
1084877,151688,15,4,"15",2
2647829,151689,12,6,"19",25
2694290,151690,5,3,"17",24
1821588,151692,14,0,"22",30
462265,151693,15,0,"22",30
270238,151697,21,6,"10",5
296687,151699,8,1,"16",28
1155686,151700,8,4,"11",30
1500658,151701,18,2,"13",15
2382661,151703,7,2,"11",29
1408703,151706,13,0,"09",5
2540563,151707,14,6,"14",1
1122753,151708,15,0,"18",24
2060978,151709,9,0,"08",0
1334939,151710,9,1,"11",13
2182876,151711,10,2,"09",19
673575,151712,36,3,"18",2
2080220,151714,4,2,"18",14
1744113,151715,8,5,"18",21
1539839,151716,7,2,"17",0
582394,151719,28,4,"18",16
2419123,151722,7,1,"10",30
1794791,151723,4,6,"00",30
2117897,151724,10,3,"12",3
1823799,151725,6,3,"15",2
2162675,151726,5,2,"17",7
3058406,151729,5,2,"14",30
3006223,151730,4,2,"12",30
1562422,151731,10,0,"18",30
1985630,151732,14,0,"19",5
1869720,151733,12,6,"19",20
37815,151738,15,0,"11",13
1956674,151739,5,1,"11",25
2774875,151742,58,0,"19",8
2868398,151743,11,4,"10",9
823934,151744,16,4,"15",30
62251,151747,20,5,"08",30
2115918,151748,4,0,"16",30
2110519,151750,26,1,"13",7
2279716,151751,12,1,"10",25
2302700,151752,35,2,"09",7
2082867,151754,14,1,"19",12
758614,151755,20,5,"18",5
1258657,151756,7,1,"17",10
426026,151758,6,2,"06",30
3355718,151759,19,4,"17",2
223941,151761,9,2,"15",14
575743,151762,10,2,"19",30
2093826,151763,32,3,"11",8
2007769,151764,4,5,"21",21
2707249,151765,6,2,"17",8
975128,151767,8,2,"19",28
82540,151768,40,5,"09",5
2961812,151769,7,3,"22",15
2384610,151770,6,1,"09",1
2065066,151773,39,4,"14",3
502650,151774,9,4,"12",21
3243364,151776,30,2,"20",30
867880,151777,16,4,"14",17
2022450,151778,15,1,"20",7
1517754,151779,6,0,"08",28
354597,151781,4,0,"12",21
855248,151783,4,5,"20",4
1181738,151784,16,0,"16",30
2915827,151785,18,2,"14",7
1844963,151786,13,3,"14",15
3072080,151787,9,2,"11",30
1003551,151789,19,5,"15",7
2830110,151793,25,1,"09",7
2450717,151796,12,0,"17",30
2412477,151797,41,6,"07",6
2261503,151799,9,6,"11",30
3213718,151801,10,5,"11",6
3326257,151802,16,6,"16",6
982653,151805,56,3,"14",2
1881897,151807,11,1,"12",30
781066,151809,6,1,"23",17
1929417,151810,8,5,"09",8
725591,151811,6,3,"19",5
2210426,151817,7,1,"16",15
1571899,151819,10,4,"13",12
3358792,151823,6,0,"21",13
90537,151824,10,0,"17",30
1789316,151825,8,1,"16",28
3337033,151827,6,1,"15",6
2251268,151828,13,1,"10",10
196261,151829,27,4,"22",7
2473864,151831,44,6,"14",30
1204956,151833,5,2,"02",26
2851524,151834,8,4,"14",30
2733107,151835,4,1,"13",1
3396494,151838,10,6,"11",30
1569000,151840,100,2,"15",0
943300,151841,4,6,"09",16
229905,151842,76,0,"10",4
205425,151844,31,0,"14",14
444884,151845,52,0,"17",5
473272,151846,43,6,"16",8
360796,151849,11,1,"15",5
716085,151850,40,0,"20",30
1424007,151851,4,4,"12",30
1533596,151852,5,4,"10",5
292805,151855,5,0,"16",30
970849,151857,8,2,"15",30
1948819,151859,13,2,"16",30
1556419,151860,46,0,"15",12
1405224,151864,46,5,"19",5
1600948,151866,4,5,"20",30
698756,151867,21,5,"17",13
2321650,151868,11,6,"15",2
816625,151871,4,1,"05",30
1192554,151873,9,4,"21",30
3316803,151876,7,2,"15",30
2930767,151878,5,3,"15",13
1323509,151880,16,3,"10",30
366128,151881,5,2,"14",5
1847271,151882,5,0,"16",7
579397,151885,44,0,"15",4
292389,151886,8,5,"09",15
1452359,151887,6,6,"15",30
2406236,151888,13,1,"12",19
532469,151890,4,3,"15",1
901299,151892,15,3,"17",23
895687,151893,24,2,"17",21
2543666,151894,5,2,"13",30
2747095,151895,12,0,"15",5
694506,151896,22,0,"07",21
614770,151897,7,6,"16",21
1270535,151899,9,0,"08",30
587360,151902,9,3,"21",25
510458,151904,21,0,"16",21
3258678,151905,14,5,"19",18
1532546,151906,61,4,"08",10
3230798,151907,9,2,"13",30
461201,151908,7,5,"18",30
2886339,151909,5,4,"07",14
3302572,151913,7,4,"11",11
194281,151914,5,6,"18",30
367718,151915,5,3,"16",30
2202692,151916,16,1,"10",12
55633,151917,19,4,"10",6
878312,151918,9,6,"11",30
3288084,151919,4,0,"15",30
320372,151921,21,2,"14",9
507894,151927,25,1,"16",8
560708,151930,57,3,"17",5
3291295,151932,7,4,"11",9
394230,151933,5,6,"11",20
462379,151935,4,6,"11",30
1306514,151936,12,3,"13",26
2762024,151937,6,2,"18",12
685285,151939,47,3,"11",7
2564062,151942,6,5,"14",30
1856967,151943,20,4,"10",14
1418568,151945,49,0,"15",8
859778,151946,9,4,"13",30
2399238,151947,11,0,"22",30
1546270,151950,5,6,"09",30
2417998,151951,12,0,"12",20
2748195,151954,46,5,"13",3
1089343,151955,32,0,"20",10
1794641,151957,6,6,"19",30
1505145,151958,11,3,"12",21
42183,151959,21,3,"13",28
2553188,151962,8,1,"14",30
2914715,151963,12,1,"17",28
901314,151964,12,6,"09",30
1946963,151965,31,3,"08",8
97150,151966,7,1,"15",21
55643,151967,5,0,"15",29
3370666,151970,5,1,"18",30
1958047,151971,9,0,"08",8
1519638,151975,7,4,"12",3
1291617,151976,5,2,"22",10
572454,151977,9,3,"16",30
1571317,151978,10,3,"08",30
1798096,151979,4,1,"10",7
1759871,151982,5,5,"18",30
1945046,151983,7,0,"05",7
2443870,151984,5,0,"22",30
1922584,151985,18,4,"22",14
2951376,151986,23,3,"09",13
2954796,151988,10,4,"07",30
3013590,151989,51,1,"10",11
2491578,151992,37,2,"09",6
1987848,151995,15,3,"14",30
656598,151996,4,5,"12",6
1053748,151997,8,1,"14",30
127046,151998,14,5,"19",12
1599078,151999,30,0,"18",6
1856994,152004,6,3,"12",30
716865,152007,9,6,"15",7
1469178,152009,13,2,"11",7
1431063,152010,16,0,"15",6
2414490,152011,45,1,"09",5
1420198,152013,11,6,"12",9
1463986,152014,16,1,"11",3
1740197,152015,6,1,"16",6
218191,152016,80,5,"09",1
2678627,152017,63,1,"09",11
856496,152018,30,1,"10",28
111516,152019,30,5,"13",3
3332261,152021,5,0,"13",30
2524879,152022,6,5,"15",27
2559366,152023,25,1,"14",21
3327594,152024,5,0,"18",30
165390,152025,23,6,"09",14
2259929,152027,4,3,"12",1
216322,152028,16,0,"16",11
1807544,152029,39,3,"16",12
378945,152030,6,4,"16",3
3062381,152034,7,6,"09",30
74881,152035,25,0,"12",29
322833,152036,8,5,"15",30
691321,152037,10,1,"21",30
143076,152038,7,4,"15",30
373792,152041,6,3,"08",30
675969,152042,19,5,"15",7
393660,152044,5,4,"19",9
2969773,152045,8,6,"18",30
1990955,152046,11,1,"12",28
2112093,152048,7,5,"13",21
1614281,152049,7,1,"16",30
559480,152050,59,0,"11",6
600669,152052,33,0,"13",3
1552624,152053,6,1,"13",30
307062,152055,20,2,"14",5
1085382,152056,5,2,"08",30
2723479,152057,24,6,"01",20
2030058,152059,30,0,"18",7
3129837,152067,5,0,"14",24
2723477,152068,33,6,"11",16
625899,152069,7,6,"09",14
163912,152071,4,0,"13",30
3313749,152073,20,1,"12",19
1736495,152074,36,6,"18",6
593240,152077,35,5,"13",3
570041,152078,21,0,"11",18
2351693,152079,27,6,"00",14
1086091,152080,37,0,"15",6
1431537,152085,45,0,"14",4
1856364,152086,7,3,"13",30
563835,152088,14,1,"09",24
2658880,152089,10,2,"14",30
1117910,152090,5,1,"08",7
1973988,152091,47,6,"19",4
1182260,152093,5,5,"19",3
137546,152095,24,0,"14",8
1975372,152096,5,6,"17",8
774539,152097,7,1,"06",30
66578,152098,21,0,"16",6
2029285,152100,17,0,"09",30
2309278,152102,11,4,"14",2
3292259,152103,47,0,"12",9
1257018,152108,13,1,"09",8
3257261,152109,5,0,"12",30
1235770,152111,4,0,"19",22
400248,152112,16,0,"16",30
1790382,152113,19,0,"15",6
89320,152114,69,4,"15",2
2832233,152115,15,4,"10",30
2643143,152116,10,6,"21",30
299119,152118,6,2,"12",3
420678,152119,17,2,"10",7
2060828,152122,18,6,"09",6
3283573,152123,10,3,"16",30
1795542,152124,16,0,"16",30
1119651,152125,18,1,"08",30
709937,152127,35,1,"22",8
1603616,152128,7,0,"16",2
1137479,152131,30,3,"10",29
